Year,Quarter,Total_Mkt_Fare,depart_city,arrival_city,airlineID,Passengers_by_Carrier,CarriersMktShare,CarrierAvgFare,Carrier_MinFareIncrement,CarrierMinPassangerShare,CarrierMaxFareIncrement,CarrierMaxPassengerShare,depart_state,arrival_state,Avg_TDOMT_COST_carrier,avg_TDOMT_GALLONS_carrier,Monthly Average Temperature_depart,Monthly Total Precepitation_depart,Monthly Average Windspeed_depart,Monthly Average Temperature_arrival,Monthly Total Precepitation_arrival,Monthly Average Windspeed_arrival,distance
1996,3,86.49,15,111,19687,11580,0.36,99.28,75,0.43,225,0.07,11,41,2729973.333333333,3708843.0,21.73333333333333,7.0,11.933333333333332,18.066666666666663,33.666666666666664,13.533333333333331,404.6333020113532
2007,1,221.86,20,81,19790,10590,0.36,226.35,125,0.12,325,0.06,35,30,186100310.66666663,95965784.33333331,12.333333333333334,60.0,11.9,-2.75,76.66666666666667,17.25,638.4978677131785
2006,2,91.26,2,120,19393,18380,0.92,88.27,75,0.39,125,0.34,28,3,172105509.66666666,114542094.66666669,19.12132353603117,72.89092608629204,13.816296732206194,25.96666666666667,4.5,12.633333333333333,317.5302320697045
1998,3,233.05,34,71,19386,11540,0.68,249.59,75,0.07,450,0.23,19,36,40779636.66666666,77925917.0,21.866666666666664,64.13333333333333,11.733333333333334,28.1,148.25,12.05,623.5838223028783
1998,4,73.8,4,30,19805,16130,0.25,72.92,75,0.62,100,0.29,37,37,78646775.33333333,162187773.0,14.659511784511789,80.11910774410772,13.81885521885522,14.8,60.72333333333332,14.533333333333331,334.28297433507424
2011,2,117.63,111,112,19930,77830,0.88,118.7,75,0.07,175,0.15,41,41,104445755.0,28287140.33333333,11.533333333333331,77.0,8.700000000000001,10.466666666666669,36.0,15.333333333333334,227.68408065127355
2011,2,117.63,111,112,19930,77830,0.88,118.7,75,0.07,175,0.15,41,41,104445755.0,28287140.33333333,11.533333333333331,77.0,8.700000000000001,10.966666666666669,36.0,9.533333333333331,227.68408065127355
2011,2,117.63,111,112,19930,77830,0.88,118.7,75,0.07,175,0.15,41,41,104445755.0,28287140.33333333,11.533333333333331,77.0,8.700000000000001,10.466666666666669,36.0,15.333333333333334,227.68408065127355
2011,2,117.63,111,112,19930,77830,0.88,118.7,75,0.07,175,0.15,41,41,104445755.0,28287140.33333333,11.333333333333334,77.0,12.066666666666668,10.466666666666669,36.0,15.333333333333334,227.68408065127355
2011,2,117.63,111,112,19930,77830,0.88,118.7,75,0.07,175,0.15,41,41,104445755.0,28287140.33333333,11.333333333333334,77.0,12.066666666666668,10.966666666666669,36.0,9.533333333333331,227.68408065127355
2011,2,117.63,111,112,19930,77830,0.88,118.7,75,0.07,175,0.15,41,41,104445755.0,28287140.33333333,11.333333333333334,77.0,12.066666666666668,10.466666666666669,36.0,15.333333333333334,227.68408065127355
2010,2,250.12,27,75,19393,3430,0.14,214.37,150,0.06,325,0.05,31,20,297783254.0,124120913.66666669,18.9,100.0,12.366666666666667,18.91642156862745,83.61985294117648,12.525490196078431,626.0254572348414
1997,1,75.5,52,68,19393,20390,0.67,74.11,75,0.62,100,0.37,37,37,44537801.333333336,62337806.0,13.966666666666669,140.66666666666666,11.4,12.17865761689291,75.01123680241326,14.086726998491704,462.7111509022099
2003,2,274.43,51,92,20355,12210,0.85,284.72,100,0.23,550,0.07,6,34,45340000.0,57455000.0,15.677777777777777,87.3888888888889,11.666666666666666,15.1,106.0,12.6,390.46975279985975
2013,2,281.94,55,81,20355,23240,0.25,230.35,150,0.12,325,0.09,13,30,206787378.3333333,72900247.33333333,16.31111111111111,110.08333333333333,13.600000000000001,14.300000000000002,121.33333333333331,12.866666666666667,647.181090294879
2006,4,93.01,30,73,19393,48390,0.86,91.31,75,0.37,125,0.43,37,37,185210418.66666663,119331567.0,14.733333333333334,99.26666666666664,15.199999999999998,13.233333333333334,15.666666666666666,16.433333333333334,316.4188866328161
2003,3,230.2,52,71,19704,7160,0.45,250.4,100,0.07,450,0.14,37,36,54088666.66666666,67720000.0,27.73333333333333,141.0,7.633333333333333,24.9,86.85,10.75,484.7946217482536
1997,2,72.79,91,104,19393,62460,0.74,70.0,75,1.0,75,1.0,3,4,38988978.333333336,64793323.333333336,27.566666666666663,2.0,10.6,17.338636363636365,11.145454545454545,10.121969696969698,295.4160074044978
2006,4,248.41,8,113,19790,25690,0.6,266.25,100,0.13,425,0.06,9,21,219639155.3333333,101325904.33333331,12.8,89.0,13.666666666666666,8.5,66.0,13.900000000000002,467.53181580146446
1996,3,82.95,14,85,19790,4710,0.19,93.83,75,0.54,125,0.13,1,8,102235052.33333331,166309488.66666666,25.158022774327115,105.86959972394757,8.0567977915804,27.6,181.0,9.466666666666669,475.5855150307489
1996,4,96.39,79,117,19393,22280,0.68,78.41,75,0.74,125,0.25,36,8,46104497.66666666,62962357.333333336,10.2,110.66666666666669,11.7,20.53333333333333,52.0,11.433333333333332,619.270002529813
2009,1,92.93,15,93,19930,27290,0.53,96.48,75,0.36,150,0.17,11,33,34696246.666666664,23150286.33333333,2.566666666666667,19.666666666666668,11.133333333333333,5.8,80.33333333333333,11.2,343.00899585506806
2006,4,93.97,93,97,19393,34940,0.81,93.39,75,0.13,150,0.17,33,29,185210418.66666663,119331567.0,8.433333333333334,162.66666666666666,13.233333333333334,6.733333333333334,9.0,8.4,437.5123487421064
2007,1,96.68,81,99,19704,13210,0.17,113.75,75,0.28,150,0.16,30,30,118726666.66666669,65219000.0,-2.5000000000000004,76.66666666666667,20.166666666666668,-2.0,61.333333333333336,18.4,255.32381335456108
2000,3,79.46,30,73,19393,45870,0.84,78.1,75,0.47,100,0.5,37,37,64697776.66666666,86555879.33333333,28.70992907801418,71.80177304964539,12.61099290780142,29.419999999999998,39.760000000000005,16.48,316.4188866328161
2014,2,88.67,96,119,20436,16100,1.0,88.67,75,0.5,150,0.07,24,27,37675528.66666666,11796238.333333334,20.633333333333336,106.33333333333331,9.733333333333333,18.47050534259963,101.51915657852089,13.250066885358839,369.53694778418986
1999,1,73.35,72,117,19805,25000,0.17,81.62,75,0.48,125,0.08,8,8,69424417.33333333,153431894.33333334,20.866666666666667,29.666666666666668,13.433333333333332,17.733333333333334,34.0,11.166666666666666,205.63341679458193
1996,4,251.64,22,99,19805,10920,0.42,235.23,75,0.15,500,0.11,12,30,108942594.0,159935654.33333334,3.2,62.866666666666674,15.833333333333334,4.3,105.66666666666669,14.233333333333334,520.813901720796
2015,3,287.25,34,96,19790,7570,0.28,315.85,225,0.14,450,0.06,19,24,290683004.6666667,158715659.33333334,21.672893772893772,88.3235347985348,11.373992673992674,25.015909090909087,137.38636363636363,8.718181818181817,511.70959609301076
2004,1,222.01,53,123,20355,14700,0.47,222.36,125,0.06,400,0.1,1,7,52454000.0,56140666.66666666,9.85,163.75,13.05,3.9333333333333336,48.66666666666666,15.566666666666665,606.1754580683197
1996,3,71.1,100,111,19930,67580,0.59,79.31,75,0.65,125,0.22,4,41,16391775.666666666,23814275.666666668,23.23589743589744,0.5341880341880343,10.9991452991453,18.066666666666663,33.666666666666664,13.533333333333331,627.0140604645349
1996,3,71.1,100,111,19930,67580,0.59,79.31,75,0.65,125,0.22,4,41,16391775.666666666,23814275.666666668,23.23589743589744,0.5341880341880343,10.9991452991453,18.066666666666663,33.666666666666664,13.533333333333331,627.0140604645349
2000,1,301.03,71,75,19386,13220,0.87,318.73,125,0.11,500,0.19,36,20,77740146.66666667,100657038.0,11.95,124.4,14.4,5.4365390048949145,67.41982316020591,14.863072993824598,702.7814096567012
2003,1,298.85,24,90,20355,11370,0.54,294.1,75,0.05,575,0.06,31,34,48838000.0,55356333.333333336,-4.95,60.05,18.2,2.455797101449275,76.11086956521739,15.009782608695653,357.31467470216575
2000,2,249.7,30,67,19790,6030,0.25,292.32,125,0.08,525,0.13,37,15,100020128.33333331,179435553.0,23.45785440613027,99.25363984674328,15.907662835249042,19.166666666666668,85.0,13.8,726.6354850599346
1996,2,93.7,15,91,19790,3540,0.21,112.79,75,0.23,150,0.26,11,3,102437483.33333331,166692702.33333334,14.1,30.33333333333333,13.133333333333333,28.33333333333333,0.0,10.699999999999998,727.8449663913052
2013,1,102.97,15,93,19930,27020,0.55,111.63,75,0.17,175,0.06,11,33,105795615.0,29822666.33333333,0.8333333333333334,18.666666666666668,9.8,6.5,52.66666666666666,9.033333333333331,343.00899585506806
1998,1,221.18,46,81,20355,28000,0.54,223.33,100,0.17,400,0.27,24,30,42449000.0,82560333.33333333,9.800000000000002,106.3333333333333,12.066666666666666,1.1875,92.66666666666666,14.9375,450.4700664296726
1997,2,78.81,10,68,19393,26370,0.97,78.35,75,0.61,100,0.38,37,37,38988978.333333336,64793323.333333336,21.899999999999995,183.66666666666663,11.7,22.710714285714285,117.52857142857144,14.30119047619048,331.15980922072026
2004,2,80.81,15,112,19930,7350,0.27,94.37,75,0.32,150,0.05,11,41,34461957.0,28442223.33333333,15.966666666666669,24.666666666666668,12.533333333333331,13.333333333333334,44.333333333333336,14.133333333333333,286.9081930242706
2004,2,80.81,15,112,19930,7350,0.27,94.37,75,0.32,150,0.05,11,41,34461957.0,28442223.33333333,15.966666666666669,24.666666666666668,12.533333333333331,13.333333333333334,44.333333333333336,14.133333333333333,286.9081930242706
2000,2,266.85,34,71,19790,2320,0.13,157.3,75,0.39,225,0.05,19,36,100020128.33333331,179435553.0,15.800000000000002,111.46666666666668,15.3,24.7,99.3,14.15,623.5838223028783
2003,2,235.34,81,92,19704,19530,0.18,266.51,100,0.19,450,0.06,30,34,53053333.333333336,65324333.333333336,14.135349052242255,86.71850824472183,13.884896286022498,15.1,106.0,12.6,318.04371166744335
2010,3,267.88,24,75,19704,8820,0.28,294.84,150,0.05,600,0.07,31,20,121514900.0,57100333.333333336,22.4,86.66666666666667,12.133333333333333,24.090958904109595,90.37374429223743,10.722191780821918,630.4881033196874
2002,2,74.93,61,91,19393,145980,0.84,73.41,75,0.61,100,0.38,29,3,62580033.0,93325055.66666669,25.566666666666663,2.0,13.766666666666666,28.83333333333333,0.6666666666666666,11.9,257.2609681517248
2002,2,246.08,16,34,19386,66010,0.78,263.29,100,0.11,600,0.05,17,19,63393898.333333336,92418628.0,18.94236828962127,74.2139249298815,12.728988599265458,15.033333333333331,78.03333333333333,14.566666666666668,613.1346322263809
2004,1,223.31,60,81,20355,3050,0.2,202.26,100,0.06,225,0.09,36,30,52454000.0,56140666.66666666,6.433333333333334,93.66666666666669,11.966666666666669,-2.916666666666667,54.0,18.28333333333333,633.2683961638348
2009,3,254.66,23,75,19790,9560,0.5,266.39,175,0.17,300,0.05,31,20,212470998.3333333,96107550.33333331,21.1,101.33333333333331,8.066666666666666,24.09864354099411,58.902524653556426,10.556332349655406,602.5962903551526
2000,1,255.15,30,67,19805,10370,0.48,270.44,125,0.08,500,0.11,37,15,99500585.66666669,168791862.33333334,11.273737373737372,85.14410774410774,16.301346801346803,6.366666666666667,117.33333333333331,14.733333333333334,726.6354850599346
2008,2,227.09,21,55,19386,4400,0.18,140.42,100,0.24,200,0.06,24,13,197720069.0,68294622.66666667,20.1,72.66666666666667,12.033333333333331,16.4,111.11666666666667,14.333333333333332,429.44235445499976
2005,4,224.27,30,79,19805,41190,0.89,223.93,125,0.1,350,0.14,37,36,305250264.0,155514454.33333334,14.525462962962965,72.3810185185185,13.89074074074074,9.966666666666669,49.16666666666666,11.033333333333331,614.1909144727124
2001,3,259.37,23,75,19386,11250,0.48,279.3,100,0.07,600,0.06,31,20,81232569.33333333,103335778.0,21.46666666666667,143.33333333333334,6.900000000000001,24.191369111501952,86.96715669212622,11.163187910420211,602.5962903551526
2007,2,86.09,15,93,19930,30810,0.47,90.79,75,0.39,150,0.12,11,33,59251531.0,28739954.666666668,16.466666666666665,19.0,13.0,14.366666666666664,38.333333333333336,9.533333333333331,343.00899585506806
1996,3,85.11,22,58,19805,30950,0.17,105.63,75,0.47,150,0.05,12,21,100014818.66666669,166695384.33333334,20.3,118.06666666666666,12.366666666666664,24.499999999999996,99.38095238095241,12.267857142857142,406.5415419823071
1996,3,86.49,15,111,19393,9280,0.29,52.24,75,1.0,75,1.0,11,41,41904492.333333336,63279573.66666666,21.73333333333333,7.0,11.933333333333332,18.066666666666663,33.666666666666664,13.533333333333331,404.6333020113532
1996,3,86.49,15,111,19393,9280,0.29,52.24,75,1.0,75,1.0,11,41,41904492.333333336,63279573.66666666,21.73333333333333,7.0,11.933333333333332,18.066666666666663,33.666666666666664,13.533333333333331,404.6333020113532
2001,3,227.91,30,71,19805,12180,0.52,225.53,100,0.21,475,0.05,37,36,127581746.33333331,170141670.66666666,28.70992907801418,71.80177304964539,12.61099290780142,28.5,140.3,9.8,421.1878482160822
2007,2,268.3,22,23,19977,15060,0.33,285.43,100,0.06,625,0.05,12,31,221298657.3333333,109219377.0,15.666666666666666,64.33333333333333,15.866666666666667,18.166666666666668,49.0,12.333333333333334,250.2373921364613
2007,2,268.3,22,23,19977,15060,0.33,285.43,100,0.06,625,0.05,12,31,221298657.3333333,109219377.0,15.6,64.33333333333333,15.4,18.166666666666668,49.0,12.333333333333334,250.2373921364613
2007,2,268.3,22,23,19977,15060,0.33,285.43,100,0.06,625,0.05,12,31,221298657.3333333,109219377.0,16.466666666666665,76.63333333333333,16.566666666666666,18.166666666666668,49.0,12.333333333333334,250.2373921364613
2014,4,295.6,55,81,20355,15550,0.16,236.46,175,0.12,300,0.06,13,30,174555457.33333334,71626060.66666667,7.48888888888889,91.46666666666665,15.055555555555555,5.028418455743879,86.30060037664784,13.961467608286254,647.181090294879
2004,1,247.84,52,71,19386,5340,0.36,237.62,75,0.06,450,0.09,37,36,85088415.66666667,85145873.66666667,14.766666666666666,116.66666666666669,13.833333333333334,8.766666666666666,97.03333333333336,14.566666666666668,484.7946217482536
2002,3,218.56,34,90,19386,30650,0.56,226.07,75,0.07,500,0.07,19,34,69119340.33333333,97470610.66666669,23.066666666666663,43.333333333333336,11.266666666666666,23.626140350877197,121.2138596491228,10.443508771929823,445.397735284479
2013,2,334.5,22,23,19805,10390,0.34,306.44,100,0.07,475,0.13,12,31,358680781.0,120134141.0,14.766666666666666,168.66666666666666,15.2,17.599999999999998,122.0,10.466666666666669,250.2373921364613
2013,2,334.5,22,23,19805,10390,0.34,306.44,100,0.07,475,0.13,12,31,358680781.0,120134141.0,14.733333333333334,168.66666666666666,14.8,17.599999999999998,122.0,10.466666666666669,250.2373921364613
2013,2,334.5,22,23,19805,10390,0.34,306.44,100,0.07,475,0.13,12,31,358680781.0,120134141.0,15.5,148.53333333333333,15.833333333333334,17.599999999999998,122.0,10.466666666666669,250.2373921364613
1996,1,72.06,111,112,19393,21240,0.26,66.05,75,0.99,75,0.99,41,41,34758982.333333336,58272310.333333336,6.400000000000001,150.0,15.6,-0.9666666666666668,55.333333333333336,14.033333333333331,227.68408065127355
1996,1,72.06,111,112,19393,21240,0.26,66.05,75,0.99,75,0.99,41,41,34758982.333333336,58272310.333333336,6.400000000000001,150.0,15.6,-1.1,55.333333333333336,14.033333333333331,227.68408065127355
1996,1,72.06,111,112,19393,21240,0.26,66.05,75,0.99,75,0.99,41,41,34758982.333333336,58272310.333333336,6.400000000000001,150.0,15.6,-0.9666666666666668,55.333333333333336,14.033333333333331,227.68408065127355
1996,1,72.06,111,112,19393,21240,0.26,66.05,75,0.99,75,0.99,41,41,34758982.333333336,58272310.333333336,6.400000000000001,150.0,15.6,-1.1,55.333333333333336,14.033333333333331,227.68408065127355
2006,1,233.31,60,81,19790,6150,0.39,208.95,125,0.11,250,0.05,36,30,197683296.0,106162085.66666669,7.533333333333334,83.0,12.633333333333333,0.7000000000000001,54.0,17.46666666666667,633.2683961638348
1996,4,76.59,30,65,19393,33780,0.65,72.45,75,0.52,100,0.47,37,2,46104497.66666666,62962357.333333336,14.525462962962965,72.3810185185185,13.89074074074074,11.958360329389189,68.43712398734898,12.849443040593538,286.2545415034583
1999,1,235.68,24,74,19704,4280,0.24,216.85,75,0.08,325,0.41,31,42,29351000.0,79923333.33333333,0.1666666666666666,64.7,18.633333333333333,-1.5222222222222221,42.17777777777778,15.333333333333334,339.54613759122515
2004,2,247.2,55,75,20312,5360,0.16,182.41,125,0.06,250,0.06,13,20,20561283.33333333,18555765.666666668,16.31111111111111,110.08333333333333,13.600000000000001,19.274598395571246,97.69112378320521,13.76172917329026,510.09328510017326
1996,1,76.0,58,121,19393,10690,1.0,76.0,100,1.0,100,1.0,21,32,34758982.333333336,58272310.333333336,3.0058823529411764,47.13725490196078,15.932352941176468,7.7973333333333334,57.18666666666667,14.233333333333333,219.75472947612863
2000,4,270.47,21,81,19704,20210,0.16,256.98,125,0.08,500,0.13,24,30,80355000.0,81385000.0,8.933333333333334,32.333333333333336,7.966666666666666,5.028418455743879,86.30060037664784,13.961467608286254,533.7184315356168
2008,4,264.14,22,75,19805,35750,0.22,239.83,100,0.09,425,0.06,12,20,340780712.3333333,131974076.33333331,3.5,82.0,15.766666666666666,6.312050633376803,71.9416944459113,12.420773774615775,353.6291499013063
2008,4,264.14,22,75,19805,35750,0.22,239.83,100,0.09,425,0.06,12,20,340780712.3333333,131974076.33333331,3.5,82.0,15.9,6.312050633376803,71.9416944459113,12.420773774615775,353.6291499013063
2008,4,264.14,22,75,19805,35750,0.22,239.83,100,0.09,425,0.06,12,20,340780712.3333333,131974076.33333331,3.999999999999999,89.0,16.666666666666668,6.312050633376803,71.9416944459113,12.420773774615775,353.6291499013063
2007,1,99.56,57,72,19393,69410,0.87,95.59,75,0.23,125,0.53,8,8,187811897.66666663,117612884.33333331,14.3,58.66666666666666,10.6,21.133333333333336,45.66666666666666,14.533333333333331,326.6872607357875
2007,1,99.56,57,72,19393,69410,0.87,95.59,75,0.23,125,0.53,8,8,187811897.66666663,117612884.33333331,14.3,58.66666666666666,10.6,22.1,45.66666666666666,14.6,326.6872607357875
1996,1,78.2,30,52,19704,45250,0.12,81.68,75,0.38,125,0.09,37,37,38749000.0,69317666.66666667,11.273737373737372,85.14410774410774,16.301346801346803,13.633333333333333,19.33333333333333,14.266666666666666,223.15837102423185
2001,1,219.07,22,92,20355,18610,0.33,275.58,75,0.19,550,0.07,12,34,78764333.33333333,90102000.0,-2.033333333333333,51.56666666666666,16.166666666666668,0.4333333333333333,49.0,14.133333333333336,412.5157119322023
1996,1,64.43,2,36,19393,14120,0.85,64.49,75,1.0,75,1.0,28,37,34758982.333333336,58272310.333333336,8.396383441750242,71.93602440220229,14.756104599678038,11.266666666666666,2.6666666666666665,15.7,225.44008121447246
2013,2,304.59,27,81,20355,19340,0.2,208.22,125,0.12,300,0.08,31,30,206787378.3333333,72900247.33333333,17.866666666666664,82.33333333333333,13.5,14.300000000000002,121.33333333333331,12.866666666666667,479.45627685204363
1997,2,260.94,21,81,20355,82000,0.8,263.98,125,0.07,400,0.15,24,30,52180000.0,89052333.33333333,18.8,114.0,12.066666666666668,16.65333333333333,65.6,12.84,533.7184315356168
1998,1,307.41,16,34,19386,47670,0.79,318.06,125,0.09,500,0.28,17,19,56762419.333333336,97555450.66666669,6.781746162898998,92.55852057947224,14.328804663360053,2.4,92.76666666666668,15.6,613.1346322263809
2012,4,292.46,34,51,19790,13830,0.71,315.48,225,0.11,375,0.06,19,6,413670774.6666667,127335343.0,6.033333333333332,48.333333333333336,12.766666666666666,6.466666666666668,76.0,11.166666666666666,535.7151897030551
2000,4,220.88,74,90,20355,10880,0.37,199.11,100,0.06,375,0.07,42,34,98219666.66666669,96153000.0,5.699999999999999,62.25,14.883333333333333,8.860833333333334,104.0125,13.485833333333336,695.7019285685868
